,ARI_2_mean,ATSAVI_mean,blue_mean,CRI_2_mean,DATT_mean,DVI_mean,ENDVI_mean,EVI_mean,EVI_2_mean,GCI_mean,GNDVI_mean,green_mean,MCARI_mean,MCARI_1_mean,MCARI_2_mean,MSAVI_mean,MTCI_mean,MTVI_1_mean,MTVI_2_mean,NDCI_mean,NDRE_mean,NDVI_mean,NDWI_mean,NEXG_mean,NGRDI_mean,nir_mean,NPCI_mean,OSAVI_mean,PSRI_mean,RDVI_mean,RECI_mean,red_mean,rede_mean,RERI_mean,RGVI_mean,RVI_1_mean,RVI_2_mean,R_MCARI_MTVI2_mean,R_TCARI_OSAVI_mean,SAVI_mean,SAVI_2_mean,SIPI_mean,SPVI_mean,SRPI_mean,TCARI_mean,TSAVI_mean,TVI_mean,HEALTH_STA
0,2.4450462,-0.26243404,0.08868297,5.4475713,0.3947788,0.3909099,0.5389567,0.31350723,0.5896137,2.9626904,0.5649076,0.1300733,1.0027345,0.64927393,0.3408181,0.5715533,,0.64927393,0.3408181,0.41953024,0.20023839,0.7171673,-0.5649076,0.3193674,0.27287194,0.46562186,-0.10561959,0.54933393,-0.16594817,0.5271357,0.5176884,0.07471194,0.31226945,0.49597812,0.58601695,7.189654,3.9626458,-0.43664083,0.34897166,0.554535,-147.14027,0.69070476,0.51043,1.2698858,0.16634554,0.65196496,25.669046,AVARAGE
1,2.3772779,-0.25361317,0.0983331,5.3029075,0.4142051,0.41194633,0.5224285,0.34361795,0.61016285,2.9380643,0.5705201,0.13695568,0.9656025,0.68847764,0.56029,0.58817047,0.7392693,0.68847764,0.56029,0.41253036,0.21423632,0.73008996,-0.5705201,0.30054837,0.2786793,0.48782828,-0.13863452,0.5624064,-0.17953083,0.5445436,0.5608294,0.07588201,0.31963295,0.490832,0.574747,7.068193,3.938064,0.39825022,0.40892443,0.5721723,-145.94487,0.68943655,0.53583986,1.3518032,0.21852261,0.6747011,27.159727,AVARAGE
2,2.3635147,-0.25056717,0.119184315,4.631134,0.4142097,0.45785594,0.4957179,0.37883285,0.6396275,2.911835,0.56038815,0.15753394,0.9997149,0.7618373,1.1748271,0.6089954,inf,0.7618373,1.1748271,0.40598923,0.20986773,0.70866925,-0.56038815,0.2644699,0.25596893,0.5496689,-0.14077401,0.5621206,-0.16901505,0.56633687,0.54827833,0.09181292,0.36176777,0.47997332,0.6047296,6.7260094,3.911793,0.26710385,0.51115954,0.5912764,-166.3219,0.66574633,0.5976869,1.3459764,0.27152717,0.64372027,30.100199,AVARAGE
3,2.0567749,-0.2547116,0.11781502,4.2527847,0.40425497,0.44827223,0.5123733,0.3555195,0.6224125,2.588187,0.5328299,0.17432062,0.9371702,0.7635333,1.2322348,0.592132,0.6982114,0.7635333,1.2322348,0.37513876,0.20472212,0.6988701,-0.5328299,0.3197424,0.26784435,0.5469381,-0.10287294,0.55216575,-0.19631125,0.5552813,0.5314328,0.0986659,0.36744925,0.48158133,0.5952629,6.287683,3.5881152,1.262022,0.6322735,0.5789293,-145.47537,0.6683176,0.57076335,1.2399857,0.33368015,0.6468571,29.92252,AVARAGE
4,2.4172492,-0.2696597,0.100713536,5.3109064,inf,0.41310066,0.50988364,0.32564032,0.59567285,3.0419447,0.564063,0.13957742,0.86641675,0.68031424,0.77038866,0.5701882,0.91747504,0.68031424,0.77038866,0.39145318,0.23209742,0.6958904,-0.564063,0.26973906,0.23706178,0.49789116,-0.10688282,0.5386845,-0.1577451,0.53199387,0.6247756,0.08479659,0.3139708,0.4345254,0.64372104,6.869009,4.0419445,0.18401666,-inf,0.554593,-120.53815,0.6670268,0.54121286,1.2547041,0.22140902,0.60755086,26.976908,AVARAGE
5,2.7683516,-0.26573434,0.07897366,6.661595,0.4708862,0.38805956,0.55445707,0.3031068,0.58984655,3.4531534,0.6056055,0.11157673,0.862702,0.6284887,0.3062505,0.57095486,0.9185834,0.6284887,0.3062505,0.42568198,0.25060198,0.7347181,-0.6056055,0.28756776,0.24953426,0.45496777,-0.1048183,0.55295795,-0.15242372,0.52932245,0.68476397,0.066908166,0.27554113,0.43964723,0.61869144,7.6931715,4.453059,-5.698613,0.2994564,0.55343765,-94.11775,0.7094766,0.51763767,1.2477132,0.14384438,0.6527853,25.071005,AVARAGE
6,2.4873238,-0.25589654,0.09691052,5.2657027,0.46604598,0.4154254,0.532159,0.32936552,0.61041445,3.1601284,0.5809899,0.13345219,0.83143044,0.6790854,0.56063044,0.58849233,,0.6790854,0.56063044,0.39974573,0.24618171,0.71609396,-0.5809899,0.28049257,0.24819677,0.497036,-0.10750278,0.55608827,-0.15896885,0.5443855,0.6728414,0.08161065,0.30305183,0.43076578,0.61635417,7.10857,4.160081,-9.135466,0.43405154,0.56990063,-133.65685,0.689309,0.54880893,1.2552042,0.2117529,0.658804,26.999184,AVARAGE
7,2.477993,-0.25082284,0.113142975,5.1427784,inf,0.45443606,0.5122749,0.3693713,0.63769686,3.1243494,0.57805216,0.1502412,0.9304724,0.7478711,1.1298674,0.6067254,inf,0.7478711,1.1298674,0.40331832,0.2377055,0.7166519,-0.57805216,0.25776452,0.24626128,0.54474014,-0.12973088,0.563402,-0.16044208,0.566843,0.64639914,0.0903103,0.34127286,0.44678274,0.6173957,6.9278502,4.124349,1.4975855,-inf,0.5894867,-142.18811,0.67999274,0.5977833,1.3207879,0.24808468,0.65663487,29.663023,AVARAGE
8,2.1071744,-0.2585736,0.11458543,4.369163,0.42197227,0.4513321,0.5176742,0.35319468,0.62320155,2.6833055,0.53668666,0.17104611,0.9413093,0.76425976,1.3184727,0.5913894,0.8107412,0.76425976,1.3184727,0.37065795,0.21687338,0.69491297,-0.53668666,0.31394577,0.26244602,0.5490824,-0.09271301,0.54893994,-0.18640311,0.554865,0.5762075,0.0977503,0.3592076,0.4617371,0.5963157,6.420001,3.6832676,0.11110914,0.59085715,0.5773779,-159.4718,0.6686405,0.5788483,1.2244376,0.29973328,0.6274113,30.011759,AVARAGE
9,2.4893334,-0.26315352,0.088843174,5.740702,inf,0.4026388,0.54681325,0.3143425,0.59612113,3.1127594,0.5777675,0.13039963,0.86753964,0.6641901,0.5154648,0.5744352,0.85014486,0.6641901,0.5154648,0.40786898,0.23144051,0.71758443,-0.5777675,0.30333,0.25179416,0.47893128,-0.08621628,0.550084,-0.16340779,0.5334632,0.6234516,0.076298125,0.30166265,0.45639253,0.6110328,7.04933,4.112672,1.0368688,-inf,0.55875105,-129.29124,0.6963562,0.5294837,1.2029418,0.20444581,0.6456811,26.322052,AVARAGE
10,2.4978158,-0.27865925,0.07455187,6.1201344,0.43188515,0.36574537,0.56801516,0.27567458,0.5575045,3.0795062,0.57766676,0.1164587,0.7822904,0.5951018,0.12730505,0.54018253,inf,0.5951018,0.12730505,0.41676137,0.22007202,0.70110935,-0.57766676,0.30930752,0.22432496,0.4383397,-0.024071973,0.5290718,-0.14254224,0.5025806,0.5817699,0.072594345,0.2802773,0.45800692,0.65325433,6.6954393,4.0795064,2.3062503,0.38148856,0.5281342,-108.84317,0.69917655,0.4863301,1.0683061,0.18429297,0.60523283,23.69963,AVARAGE
11,2.5587249,-0.26072115,0.0857053,5.7471337,0.4399979,0.40569216,0.56736696,0.30815992,0.59864795,3.193139,0.5845722,0.1296149,0.8317365,0.66227996,0.50886196,0.57628965,0.8477814,0.66227996,0.50886196,0.41257936,0.2347098,0.7154678,-0.5845722,0.30930588,0.23681444,0.48525378,-0.050148893,0.5507444,-0.15660842,0.53591233,0.6345054,0.079561554,0.30310687,0.44837347,0.63908786,6.992991,4.193139,1.1311275,0.4447657,0.56077033,-142.46642,0.70567685,0.5366994,1.1338251,0.21421438,0.6542195,26.343664,AVARAGE
12,2.6358562,-0.2508411,0.093017355,5.4792438,inf,0.44709978,0.57440495,0.3318936,0.6341485,3.2258084,0.58499205,0.14340658,0.97078264,0.73321265,0.99064296,0.6054876,0.78661317,0.73321265,0.99064296,0.42427388,0.22142582,0.71969974,-0.58499205,0.32040447,0.24035825,0.53319365,-0.040905096,0.564488,-0.15931699,0.5626232,0.58998966,0.086100176,0.34359327,0.4734515,0.6321553,7.0469503,4.225763,1.0622923,-inf,0.5877299,-152.44722,0.7097959,0.5910425,1.1208879,0.233161,0.6576302,29.117865,AVARAGE
13,2.333889,-0.25043744,0.08426559,4.8070254,0.41997904,0.44308093,0.6162944,0.30867097,0.6284524,2.8833141,0.560787,0.15539265,0.96414953,0.74051183,0.97308546,0.60106796,inf,0.74051183,0.97308546,0.4041369,0.21016027,0.71399295,-0.560787,0.40612558,0.26117858,0.5327843,0.034665976,0.5617126,-0.17826936,0.55854505,0.5494249,0.089703344,0.3528722,0.4855643,0.59743255,6.7076178,3.8833141,0.7841405,0.48532128,0.5847893,-147.19327,0.7236122,0.576138,0.96432114,0.27262536,0.66111827,29.21243,AVARAGE
14,2.5277348,-0.273459,0.06938034,5.87413,inf,0.38349023,0.62824374,0.26611152,0.5698323,3.1075206,0.5737782,0.12783358,0.8133104,0.62313277,0.33969292,0.5496174,inf,0.62313277,0.33969292,0.41432095,0.21982293,0.69411784,-0.5737782,0.3767171,0.21959858,0.4658493,0.08753116,0.5307631,-0.13616416,0.5125905,0.5799691,0.082370244,0.3012633,0.44916886,0.65630543,6.664679,4.10752,1.7903719,-inf,0.5368655,-118.80956,0.72050387,0.5092015,0.8731998,0.1964354,0.620809,24.82728,AVARAGE
15,2.3000853,-0.25071508,0.10429777,4.748141,0.4391151,0.42614806,0.5198562,0.30755195,0.61891836,2.9192867,0.5619881,0.14642903,0.87018293,0.7121383,0.70937026,0.59463227,0.84374094,0.7121383,0.70937026,0.38575608,0.23019972,0.72064817,-0.5619881,0.29588148,0.26635405,0.50944567,-0.119091496,0.5623648,-0.1982262,0.5510712,0.61924577,0.08329762,0.3228447,0.4639377,0.5990126,6.791899,3.9192863,0.6540331,0.49045694,0.578787,-159.0787,0.68205756,0.55327255,1.3483812,0.262403,0.6715695,28.094141,
16,2.4511151,-0.23089153,0.11951044,4.4745984,0.4353826,0.49572405,0.5199994,0.42583677,0.68469495,3.0706184,0.5758358,0.16263857,1.0885767,0.8287302,1.5718257,0.64868915,0.819805,0.8287302,1.5718257,0.40297198,0.23077305,0.7386343,-0.5758358,0.29257444,0.28405395,0.5847167,-0.15273924,0.5917735,-0.19750082,0.60169375,0.6196103,0.08899263,0.37084037,0.47671467,0.56880754,7.3173084,4.070618,0.27398401,0.47253054,0.6278888,-167.43611,0.69147885,0.6449395,1.4381394,0.26648954,0.69774866,32.68928,AVARAGE
