,ARI_2_mean,ATSAVI_mean,blue_mean,CRI_2_mean,DATT_mean,DVI_mean,ENDVI_mean,EVI_mean,EVI_2_mean,GCI_mean,GNDVI_mean,green_mean,MCARI_mean,MCARI_1_mean,MCARI_2_mean,MSAVI_mean,MTCI_mean,MTVI_1_mean,MTVI_2_mean,NDCI_mean,NDRE_mean,NDVI_mean,NDWI_mean,NEXG_mean,NGRDI_mean,nir_mean,NPCI_mean,OSAVI_mean,PSRI_mean,RDVI_mean,RECI_mean,red_mean,rede_mean,RERI_mean,RGVI_mean,RVI_1_mean,RVI_2_mean,R_MCARI_MTVI2_mean,R_TCARI_OSAVI_mean,SAVI_mean,SAVI_2_mean,SIPI_mean,SPVI_mean,SRPI_mean,TCARI_mean,TSAVI_mean,TVI_mean,HEALTH_STA
0,3.9071867,-0.2585591,0.042496953,8.573833,0.38487956,0.40239632,0.7397394,0.24724475,0.5984605,4.4059668,0.6656124,0.09624733,0.90235186,0.61020374,0.11871911,0.57755655,inf,0.61020374,0.11871911,0.545784,0.19583279,0.7173827,-0.6656124,0.32499704,0.10112527,0.4789302,0.29701826,0.5539203,-0.053364057,0.53456736,0.4988235,0.076533854,0.32223165,0.5077376,0.8312532,6.6103706,5.4059668,34.654236,0.2512378,0.5632261,-499.94107,0.7790516,0.56910384,0.56707937,0.12712118,0.6478736,24.932865,AVARAGE
1,3.296303,-0.26221368,0.051620454,7.0514135,0.37228936,0.41062135,0.71164423,0.24960817,0.5939279,3.7576094,0.6321364,0.113745846,0.87301385,0.63052803,0.28885293,0.56974834,0.6238193,0.63052803,0.28885293,0.51162404,0.18357892,0.6960243,-0.6321364,0.33099303,0.11438841,0.4992177,0.27096307,0.54288673,-0.06761688,0.5316654,0.46134594,0.08859633,0.34545526,0.51075286,0.81269366,5.967351,4.7576094,-4.064739,0.37729305,0.55871797,-573.2914,0.75808644,0.57337755,0.5975031,0.19592094,0.636646,25.643263,AVARAGE
2,3.5677366,-0.24055612,0.06948864,6.6562924,0.37883902,0.47210085,0.66556185,0.2960763,0.65709454,4.0568147,0.6488975,0.122391544,1.0504444,0.72623825,0.8621373,0.62487376,0.63894856,0.72623825,0.8621373,0.5262312,0.1925519,0.71780443,-0.6488975,0.27705964,0.12853795,0.56474036,0.14554375,0.5743852,-0.07211925,0.5800714,0.48907787,0.09263956,0.38460127,0.5133063,0.78995353,6.5114946,5.0568147,0.896006,0.34760225,0.60723984,-663.8285,0.75222224,0.6593811,0.7679238,0.18835838,0.6673314,29.516129,AVARAGE
3,2.785387,-0.25815362,0.09131825,5.5283504,0.3574026,0.4374035,0.57683635,0.30273464,0.6116087,3.2227225,0.5920873,0.1398023,0.94062215,0.6938415,0.7114729,0.5831547,0.59442145,0.6938415,0.7114729,0.469674,0.17571442,0.6863792,-0.5920873,0.2530962,0.15900975,0.5361926,0.039859574,0.5448641,-0.101422474,0.54530734,0.43737954,0.0987891,0.3770771,0.5152828,0.73899865,5.7903433,4.2227225,0.97443324,0.49318835,0.57140505,-543.38635,0.6987886,0.5965708,0.9387131,0.25249338,0.62940747,27.884735,AVARAGE
4,2.7817655,-0.2744425,0.09777069,6.0741963,,0.39372644,0.5252927,0.29295456,0.5670473,3.2394774,0.586913,0.13032033,0.7984938,0.6172705,0.2908872,0.5445456,0.62976056,0.6172705,0.2908872,0.46037307,0.18120632,0.66583806,-0.586913,0.1860541,0.13576677,0.49175125,-0.007444598,0.5199101,-0.08530303,0.51029867,0.45779166,0.09805037,0.3421321,0.48671275,0.77904004,5.6018953,4.239407,0.2858068,,0.535376,-517.12213,0.6667777,0.5385097,1.0292145,0.23002079,0.6057667,24.912851,AVARAGE
5,3.1937253,-0.27488557,0.08302347,7.223783,inf,0.3725,0.54977715,0.2764378,0.557684,3.6852598,0.6142499,0.110041074,0.77874833,0.57451785,-0.0060693664,0.5395012,0.6695558,0.57451785,-0.0060693664,0.48693034,0.1905882,0.6811926,-0.6142499,0.17592163,0.12395334,0.45809218,0.0022004708,0.5235205,-0.072328225,0.5026109,0.491653,0.08559962,0.31098953,0.4850075,0.7984655,6.0764756,4.6852603,-8.734363,-inf,0.5290447,-359.9922,0.6869447,0.51557916,1.0082692,0.17071138,0.61787534,23.32721,AVARAGE
6,2.7746644,-0.27013674,0.09782751,6.094458,0.3731261,0.3959707,0.5175042,0.30270648,0.57455814,3.2497633,0.59491134,0.1257468,0.7839281,0.6230952,0.24881163,0.5524727,0.6529795,0.6230952,0.24881163,0.46342,0.18689983,0.68032146,-0.59491134,0.18030329,0.14507142,0.4878089,-0.034359556,0.5295622,-0.095741704,0.5166361,0.47517997,0.091838226,0.33469707,0.49501115,0.75953764,5.6836524,4.2497635,1.2087365,0.47028565,0.5433212,-429.988,0.6698442,0.5435605,1.08258,0.23709533,0.6118459,25.114588,AVARAGE
7,3.0022943,-0.25502467,0.10706097,5.9616137,0.37108713,0.44537473,0.51809394,0.33812866,0.62235034,3.4732141,0.60793924,0.13391298,0.9493767,0.70034975,0.7796007,0.5926793,inf,0.70034975,0.7796007,0.4818816,0.18610734,0.6943459,-0.60793924,0.172689,0.1525647,0.54146063,-0.059102494,0.55144507,-0.09226382,0.5535627,0.47093892,0.09608596,0.37184665,0.50435597,0.7479707,6.078517,4.473214,-0.6688003,0.4512746,0.57907456,-438.20056,0.6773618,0.6116651,1.1389576,0.23162009,0.63999826,28.235569,AVARAGE
8,2.559849,-0.25538927,0.10562469,5.0567336,0.3551165,0.44361165,0.53390044,0.32849088,0.6179523,2.989142,0.57681566,0.14919487,0.96852195,0.71585965,0.8267855,0.5889531,0.57748145,0.71585965,0.8267855,0.45286316,0.17337306,0.68998337,-0.57681566,0.2450317,0.18839063,0.5434099,-0.03347771,0.5487306,-0.12205599,0.5506152,0.4293106,0.09979819,0.38469803,0.5214531,0.69291013,5.820654,3.9891415,2.510499,0.52433616,0.57671857,-504.3035,0.6800402,0.5965809,1.0829215,0.27645317,0.6352001,28.592567,AVARAGE
9,2.6522026,-0.27395257,0.097265884,6.047228,0.35818323,0.39054322,0.51751,0.29995805,0.56682515,3.0855868,0.5799456,0.13101277,0.828013,0.62455714,0.31784114,0.54423845,0.5888915,0.62455714,0.31784114,0.45720157,0.17392103,0.67749006,-0.5799456,0.20659518,0.16241255,0.4817002,-0.034419965,0.52466387,-0.106208324,0.51072955,0.43344632,0.09115706,0.34021094,0.5111403,0.7370338,5.6666217,4.0855865,-2.293392,0.48690367,0.5365327,-408.7888,0.66718656,0.52830684,1.0878022,0.24437317,0.6121005,25.027334,AVARAGE
